Algorithm,Parameters,F1 Score,Adjusted Rand Score,Silhouette Score,Execution Time
KMeans,"{'init': 'k-means++', 'max_iter': 100, 'n_clusters': 3}",0.2925224171539961,0.0914789035687011,0.1490126874060082,0.7188076972961426
KMeans,"{'init': 'k-means++', 'max_iter': 100, 'n_clusters': 4}",0.3169237257994087,0.0662125353005516,0.1307002493569623,0.7969295978546143
KMeans,"{'init': 'k-means++', 'max_iter': 100, 'n_clusters': 5}",0.1933649523709221,0.0636709224344078,0.1313681668127851,0.7031776905059814
KMeans,"{'init': 'k-means++', 'max_iter': 100, 'n_clusters': 6}",0.1309659859351405,0.0543715361550841,0.1342382302725301,2.0242323875427246
KMeans,"{'init': 'k-means++', 'max_iter': 100, 'n_clusters': 7}",0.155765154336874,0.0497151244619315,0.129769218080254,1.6131641864776611
KMeans,"{'init': 'k-means++', 'max_iter': 300, 'n_clusters': 3}",0.2483299553765453,0.1004411099282172,0.1490126874060085,1.3220555782318115
KMeans,"{'init': 'k-means++', 'max_iter': 300, 'n_clusters': 4}",0.2019207261448641,0.067941622971312,0.1406431880648335,1.059623956680298
KMeans,"{'init': 'k-means++', 'max_iter': 300, 'n_clusters': 5}",0.2043804171551258,0.0629625505841914,0.1301261672838511,1.434239387512207
KMeans,"{'init': 'k-means++', 'max_iter': 300, 'n_clusters': 6}",0.1706343439340579,0.0538273014203414,0.1341704380543524,1.0108308792114258
KMeans,"{'init': 'k-means++', 'max_iter': 300, 'n_clusters': 7}",0.1804832856554153,0.0470158794134492,0.1312368352259219,0.8750603199005127
KMeans,"{'init': 'k-means++', 'max_iter': 500, 'n_clusters': 3}",0.2925224171539961,0.0914789035687011,0.1490126874060082,0.7656800746917725
KMeans,"{'init': 'k-means++', 'max_iter': 500, 'n_clusters': 4}",0.3800964397540224,0.0672045070855001,0.1373607190170881,2.2505040168762207
KMeans,"{'init': 'k-means++', 'max_iter': 500, 'n_clusters': 5}",0.2422080874928315,0.0646771268094077,0.1311354324798549,0.9986400604248048
KMeans,"{'init': 'k-means++', 'max_iter': 500, 'n_clusters': 6}",0.225383921402978,0.0525340076382217,0.1304111170909288,0.7997727394104004
KMeans,"{'init': 'k-means++', 'max_iter': 500, 'n_clusters': 7}",0.2346413512372226,0.0536627386732392,0.1297130171785109,0.9063169956207277
KMeans,"{'init': 'random', 'max_iter': 100, 'n_clusters': 3}",0.1600032818292191,0.0896821040655341,0.1490126874060081,0.4062819480895996
KMeans,"{'init': 'random', 'max_iter': 100, 'n_clusters': 4}",0.35691352345419,0.0712799552057545,0.1307002493569624,0.5728092193603516
KMeans,"{'init': 'random', 'max_iter': 100, 'n_clusters': 5}",0.2356847616700921,0.0610743006110731,0.1313155871471997,0.7077796459197998
KMeans,"{'init': 'random', 'max_iter': 100, 'n_clusters': 6}",0.1371200518856458,0.054108726274983,0.1343675480435135,0.5690696239471436
KMeans,"{'init': 'random', 'max_iter': 100, 'n_clusters': 7}",0.1219904476610017,0.0460790358327455,0.129769218080254,0.5469141006469727
KMeans,"{'init': 'random', 'max_iter': 300, 'n_clusters': 3}",0.1522173025155481,0.1004411099282172,0.1490126874060085,0.6161715984344482
KMeans,"{'init': 'random', 'max_iter': 300, 'n_clusters': 4}",0.1584319324413761,0.0686045907114971,0.1406218066457615,0.5000350475311279
KMeans,"{'init': 'random', 'max_iter': 300, 'n_clusters': 5}",0.2617174933001798,0.0633228775903056,0.1301261672838511,0.8320925235748291
KMeans,"{'init': 'random', 'max_iter': 300, 'n_clusters': 6}",0.2247243466054516,0.0512095939050673,0.1292484845340367,0.961336612701416
KMeans,"{'init': 'random', 'max_iter': 300, 'n_clusters': 7}",0.2327334867747631,0.0507355434002556,0.1312368352259219,0.92578125
KMeans,"{'init': 'random', 'max_iter': 500, 'n_clusters': 3}",0.2691231669156613,0.1011563345143121,0.1490126874060086,0.8676185607910156
KMeans,"{'init': 'random', 'max_iter': 500, 'n_clusters': 4}",0.3791761722620875,0.069657926007812,0.1406431880648335,0.5186641216278076
KMeans,"{'init': 'random', 'max_iter': 500, 'n_clusters': 5}",0.3357760273694751,0.0646771268094077,0.1311354324798549,0.6808938980102539
KMeans,"{'init': 'random', 'max_iter': 500, 'n_clusters': 6}",0.2483520648104295,0.0563564764101408,0.1339955113495798,0.7396252155303955
KMeans,"{'init': 'random', 'max_iter': 500, 'n_clusters': 7}",0.1851320109445424,0.0457999443849412,0.1312368352259219,0.7252030372619629
DBSCAN,"{'eps': 1.0, 'min_samples': 12}",0.151639344262295,0.0022952008870679,0.0987344908140482,2.406411409378052
GaussianMixture,"{'covariance_type': 'full', 'max_iter': 100, 'n_components': 2}",0.2045210621006266,0.10160642147271,0.17967696006174402,0.68692946434021
GaussianMixture,"{'covariance_type': 'full', 'max_iter': 100, 'n_components': 3}",0.28117772276635694,0.07279902259513417,0.1460508165429593,0.5156610012054443
GaussianMixture,"{'covariance_type': 'full', 'max_iter': 100, 'n_components': 4}",0.2607064976157938,0.07127995520575459,0.1307002493569624,0.2652108669281006
GaussianMixture,"{'covariance_type': 'full', 'max_iter': 300, 'n_components': 2}",0.32716979961536075,0.11714341855537118,0.17967696006174377,0.5288748741149902
GaussianMixture,"{'covariance_type': 'full', 'max_iter': 300, 'n_components': 3}",0.1715923027181305,0.0914789035687011,0.1490126874060082,0.630887508392334
GaussianMixture,"{'covariance_type': 'full', 'max_iter': 300, 'n_components': 4}",0.22801609660681904,0.07082440546588611,0.13712403916823793,0.6229743957519531
