Algorithm,Parameters,F1 Score,Adjusted Rand Score,Silhouette Score,Execution Time
KMeans,"{'init': 'k-means++', 'max_iter': 100, 'n_clusters': 5}",0.0133163577910873,0.0423018471421308,0.140649484874657,1.657667636871338
KMeans,"{'init': 'k-means++', 'max_iter': 100, 'n_clusters': 10}",0.0303633362984241,0.0706255667206831,0.1522989534398807,3.4765872955322266
KMeans,"{'init': 'k-means++', 'max_iter': 100, 'n_clusters': 15}",0.0290660682825475,0.101880464702258,0.1524057264808016,4.464056968688965
KMeans,"{'init': 'k-means++', 'max_iter': 100, 'n_clusters': 20}",0.0279139086299688,0.1132465826652664,0.1397315776457681,5.167370557785034
KMeans,"{'init': 'k-means++', 'max_iter': 100, 'n_clusters': 25}",0.02755032006533,0.1265987785577965,0.1497806314084098,6.103305816650391
KMeans,"{'init': 'k-means++', 'max_iter': 300, 'n_clusters': 5}",0.0119417963757197,0.0422914098396914,0.1406434818067272,2.638169527053833
KMeans,"{'init': 'k-means++', 'max_iter': 300, 'n_clusters': 10}",0.0243096860680661,0.0708212864172353,0.1524247868114744,3.136373519897461
KMeans,"{'init': 'k-means++', 'max_iter': 300, 'n_clusters': 15}",0.0147434640752503,0.1024491138030956,0.1470625917395791,4.807902812957764
KMeans,"{'init': 'k-means++', 'max_iter': 300, 'n_clusters': 20}",0.0355237254990773,0.1152994374695139,0.1392613312121968,7.192883014678955
KMeans,"{'init': 'k-means++', 'max_iter': 300, 'n_clusters': 25}",0.0216041098603553,0.1321732422597194,0.1476610628468834,7.584449052810669
KMeans,"{'init': 'k-means++', 'max_iter': 500, 'n_clusters': 5}",0.010326567693461,0.042279317717874,0.1407515576214948,2.4812941551208496
KMeans,"{'init': 'k-means++', 'max_iter': 500, 'n_clusters': 10}",0.0163177741450194,0.0704655089209525,0.1521955917140422,4.933194160461426
KMeans,"{'init': 'k-means++', 'max_iter': 500, 'n_clusters': 15}",0.0219504281328665,0.1019911212143592,0.1471482160068553,4.635132074356079
KMeans,"{'init': 'k-means++', 'max_iter': 500, 'n_clusters': 20}",0.0350280764497921,0.1166494914108697,0.1423852760532779,9.735411882400513
KMeans,"{'init': 'k-means++', 'max_iter': 500, 'n_clusters': 25}",0.0387310006583144,0.1321494624207217,0.145555346042031,8.75481915473938
KMeans,"{'init': 'random', 'max_iter': 100, 'n_clusters': 5}",0.0111699864267857,0.0422701802637997,0.1407425585353109,1.993001699447632
KMeans,"{'init': 'random', 'max_iter': 100, 'n_clusters': 10}",0.018102256788888,0.0708725844735877,0.1524150885466166,2.2320668697357178
KMeans,"{'init': 'random', 'max_iter': 100, 'n_clusters': 15}",0.0096180942384899,0.1017956919388252,0.1414604029358985,3.3086633682250977
KMeans,"{'init': 'random', 'max_iter': 100, 'n_clusters': 20}",0.0282318329081209,0.1258903192822755,0.14182803709808,4.651200771331787
KMeans,"{'init': 'random', 'max_iter': 100, 'n_clusters': 25}",0.0563700330324049,0.1225686550983554,0.1483771820427004,4.953444719314575
KMeans,"{'init': 'random', 'max_iter': 300, 'n_clusters': 5}",0.0131638970658245,0.0422473152962026,0.1407046289659875,1.6251108646392822
KMeans,"{'init': 'random', 'max_iter': 300, 'n_clusters': 10}",0.0211873434833002,0.0704623830262369,0.1521972920813482,5.334008932113648
KMeans,"{'init': 'random', 'max_iter': 300, 'n_clusters': 15}",0.0177690828515131,0.1019193338604994,0.1423086736510528,5.469118118286133
KMeans,"{'init': 'random', 'max_iter': 300, 'n_clusters': 20}",0.0235968708670117,0.1162801516136502,0.1417240650927702,5.939954519271851
KMeans,"{'init': 'random', 'max_iter': 300, 'n_clusters': 25}",0.0424842213409267,0.1280002499938291,0.1462264268724733,5.703503847122192
KMeans,"{'init': 'random', 'max_iter': 500, 'n_clusters': 5}",0.0085949712045157,0.0420403533299574,0.1409193217350594,1.906379461288452
KMeans,"{'init': 'random', 'max_iter': 500, 'n_clusters': 10}",0.0340444334632204,0.0707469511940969,0.1524443549819097,3.2814714908599854
KMeans,"{'init': 'random', 'max_iter': 500, 'n_clusters': 15}",0.0185949773937978,0.1018762570814659,0.1450487241267839,4.553214073181152
KMeans,"{'init': 'random', 'max_iter': 500, 'n_clusters': 20}",0.0177792967840978,0.1181097243278353,0.1410147651140199,7.875525236129761
KMeans,"{'init': 'random', 'max_iter': 500, 'n_clusters': 25}",0.0283258230649537,0.1261930968760392,0.1472075059954654,4.453424453735352
OPTICS,{'min_samples': 10},0.0,0.0014187382677632,-0.3504375220670326,903.549950838089
OPTICS,{'min_samples': 20},0.0047120031439479,0.0028210354887693,-0.2617377172423204,905.6915516853333
OPTICS,{'min_samples': 30},0.0136259620113762,0.0037888002570005,-0.2122950096711782,905.9618179798126
OPTICS,{'min_samples': 40},0.0,0.0037736879997306,-0.2170217177503824,905.755744934082
OPTICS,{'min_samples': 50},0.0,0.0025292988507615,-0.2429182572482175,901.9059400558472
GaussianMixture,"{'covariance_type': 'full', 'max_iter': 100, 'n_components': 2}",0.0098417824802556,0.0156760139391597,0.0939847549337597,5.99261999130249
GaussianMixture,"{'covariance_type': 'full', 'max_iter': 100, 'n_components': 3}",0.0071310403441828,0.0331588114215773,0.094035118042226,3.336369514465332
GaussianMixture,"{'covariance_type': 'full', 'max_iter': 100, 'n_components': 4}",0.0095499297434628,0.0536933342255479,0.0966739842386217,2.8483402729034424
GaussianMixture,"{'covariance_type': 'full', 'max_iter': 300, 'n_components': 2}",0.0113579367179265,0.0181023786873657,0.0901918106906201,2.752304077148437
